#ORDENANDO INVERSO
#Tamanho	 Tempo		 Comparacao	 trocas
100		 0.000073	4950		4943
1000		 0.007179	499500		499005
10000		 0.715643	49995000		49945311
50000		 18.138714	1249975000		1248726361
100000		 72.705658	4999950000		4994953036
