#ORDENANDO INVERSO
#Tamanho	 Tempo		 Comparacao	 trocas
100		 0.000002	5003079875		1347935
1000		 0.000002	5003086899		1349229
10000		 0.000004	5003175951		1370422
50000		 0.000004	5003640370		1524414
100000		 0.000004	5004576608		1879919
