#ORDENANDO INVERSO
#Tamanho	 Tempo		 Comparacao	 trocas
101		 0.000046	5050		5150
1001		 0.004153	500500		501500
10001		 0.412289	50005000		50015000
50001		 10.473168	1250025000		1250075000
100001		 41.988892	5000050000		5000150000
