#ORDENANDOS
#Tamanho	 Tempo		 Comparacao	 trocas
101		 0.000001	5009268607		5006352364
1001		 0.000004	5009279606		5006372360
10001		 0.000047	5009423253		5006639652
50001		 0.000229	5010257752		5008208648
100001		 0.000470	5012026717		5011546576
