#RANDOMICOS
#Tamanho	 Tempo		 Comparacao	 trocas
100		 0.000125	4950		2334
1000		 0.012668	499500		254452
10000		 0.631402	49995000		24869446
50000		 15.845412	1249975000		623999240
100000		 63.551727	4999950000		2491777535
