#ORDENANDOS
#Tamanho	 Tempo		 Comparacao	 trocas
100		 0.000005	505		0
1000		 0.000066	8009		0
10000		 0.000994	120009		0
50000		 0.005795	700010		0
100000		 0.012421	1500011		0
