#ORDENANDOS
#Tamanho	 Tempo		 Comparacao	 trocas
100		 0.000035	4950		0
1000		 0.003280	499500		0
10000		 0.336988	49995000		0
50000		 8.241363	1249975000		0
100000		 33.007648	4999950000		0
